update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
455,replay,4000,0.1161,1.000,-0.0175,0.59
456,replay,4000,0.1909,1.000,-0.0173,0.59
457,replay,4000,0.1667,1.000,-0.0177,0.59
458,es_step,4000,0.0642,0.938,-0.0171,1.17
459,replay,4000,0.2891,1.000,-0.0162,0.59
460,replay,4000,0.4048,1.000,-0.0153,0.59
461,replay,4000,0.2680,1.000,-0.0155,0.59
462,es_step,4000,0.0270,0.875,-0.0153,1.17
463,replay,4000,0.2211,1.000,-0.0150,0.59
464,replay,4000,0.0440,1.000,-0.0148,0.60
465,replay,4000,0.2209,1.000,-0.0148,0.59
466,es_step,4000,0.0297,0.812,-0.0146,1.17
467,replay,4000,0.3657,1.000,-0.0144,0.60
468,replay,4000,0.3412,1.000,-0.0137,0.60
469,replay,4000,0.3087,1.000,-0.0137,0.59
470,replay,4000,0.1838,1.000,-0.0139,0.59
471,replay,4000,0.1270,1.000,-0.0140,0.60
472,es_step,4000,0.0000,0.750,-0.0140,1.17
473,replay,4000,0.1727,1.000,-0.0139,0.60
474,es_step,4000,0.0000,0.750,-0.0139,1.17
475,replay,4000,0.2459,1.000,-0.0147,0.59
476,es_step,4000,0.0269,0.875,-0.0147,1.17
477,replay,4000,0.2381,1.000,-0.0146,0.59
478,replay,4000,0.2511,1.000,-0.0149,0.59
479,es_step,4000,0.0217,0.938,-0.0149,1.18
480,es_step,4000,0.0253,1.000,-0.0149,1.17
481,replay,4000,0.2153,1.000,-0.0148,0.60
482,es_step,4000,0.0429,0.875,-0.0148,1.18
483,replay,4000,0.1924,1.000,-0.0145,0.60
484,replay,4000,0.2312,1.000,-0.0143,0.60
485,replay,4000,0.1611,1.000,-0.0148,0.60
486,replay,4000,0.0087,1.000,-0.0154,0.59
487,replay,4000,0.2468,1.000,-0.0155,0.60
488,replay,4000,0.2255,1.000,-0.0156,0.59
489,replay,4000,0.3620,1.000,-0.0153,0.59
490,replay,4000,0.1923,1.000,-0.0152,0.59
491,es_step,4000,0.0736,0.875,-0.0150,1.17
492,replay,4000,0.2312,1.000,-0.0149,0.59
493,replay,4000,0.3108,1.000,-0.0144,0.59
494,replay,4000,-0.0762,1.000,-0.0144,0.60
495,replay,4000,0.2949,1.000,-0.0142,0.59
496,es_step,4000,0.0860,0.875,-0.0142,1.18
497,replay,4000,0.3458,1.000,-0.0136,0.59
498,replay,4000,0.2861,1.000,-0.0134,0.60
499,replay,4000,0.1387,1.000,-0.0137,0.59
